proposal_id,customer_id,location_id,responsible_id,project_id,status,type,visibility,name,completed_at,deleted_at,updated_at,created_at,user_id,city_id,address_id,latitude,longitude,lost_at,total,required_investment,description_project,category,benefit_type,description_benefit,area,estimated_value,restrictions,identification,main_activity,zip,street,number,company_name,federal_tax_id
335,4,,6,283.0,completed,company,restrict,Oportunidade USINA DE AÇUCAR SANTA TEREZINHA LTDA,2023-05-08 16:25:40,,2025-08-04 14:00:04,2021-02-28 12:59:08,6,3989.0,,-23.3817,-52.9444,,12190000.0,0.0,,implantation,,,,,,,,,,,USINA DE AÇUCAR SANTA TEREZINHA LTDA,75717355001177.0
336,4,,6,284.0,completed,company,restrict,Oportunidade USINA DE AÇUCAR SANTA TEREZINHA LTDA,2023-05-08 16:25:48,,2025-08-04 14:00:04,2021-02-28 13:02:53,6,4076.0,,-23.4085,-53.3698,,9140000.0,0.0,,implantation,,,,,,,,,,,USINA DE AÇUCAR SANTA TEREZINHA LTDA,75717355000448.0
337,4,,6,285.0,completed,company,restrict,Oportunidade ISAAC FERREIRA CORDEIRO - ME,2023-05-08 16:25:52,,2025-08-04 14:00:04,2021-02-28 13:03:47,6,3934.0,,-25.5861,-49.4051,,600000.0,0.0,,implantation,,,,,,,,,,,ISAAC FERREIRA CORDEIRO - ME,8174595000103.0
338,4,,6,286.0,completed,company,restrict,Oportunidade BONARDI RESINAS LTDA,2023-05-08 16:25:55,,2025-08-04 14:00:04,2021-02-28 13:04:49,6,3991.0,,-25.2925,-49.2243,,16650000.0,0.0,,implantation,,,,,,,,,,,BONARDI RESINAS LTDA,34787966000132.0
339,4,,6,287.0,completed,company,restrict,Oportunidade COMPANHIA E PROVIDENCIA INDÚSTRIA E COMÉRCIO (BERRY),2023-05-08 16:26:09,,2025-08-04 14:00:04,2021-02-28 13:05:52,6,4262.0,,-25.5338,-49.2072,,47800000.0,0.0,,implantation,,,,,,,,,,,COMPANHIA E PROVIDENCIA INDÚSTRIA E COMÉRCIO (BERRY),76500180000132.0
340,4,,6,288.0,completed,company,restrict,Oportunidade IRMÃOS MUFFATO & CIA LTDA,2023-05-08 16:26:13,,2025-08-04 14:00:04,2021-02-28 13:08:50,6,3964.0,,-23.2783,-51.28,,29070000.0,0.0,,implantation,,,,,,,,,,,IRMÃOS MUFFATO & CIA LTDA,76430438007770.0
341,4,,6,289.0,completed,company,restrict,Oportunidade SW INDÚSTRIA E COMERCIO DE ALIMENTOS LTDA,2023-05-08 16:32:13,,2025-08-04 14:00:04,2021-02-28 13:09:46,6,2594.0,,-19.0396,-47.9176,,7320000.0,0.0,,implantation,,,,,,,,,,,SW INDÚSTRIA E COMERCIO DE ALIMENTOS LTDA,13042032000100.0
342,4,,6,290.0,completed,company,restrict,Oportunidade CONNECTA IMPORTAÇÃO E EXPORTAÇÃO LTDA ME,2023-05-08 16:26:17,,2025-08-04 14:00:04,2021-02-28 13:14:03,6,4006.0,,-25.4296,-49.2712,,360000.0,0.0,,implantation,,,,,,,,,,,CONNECTA IMPORTAÇÃO E EXPORTAÇÃO LTDA ME,
343,4,,6,291.0,completed,company,restrict,Oportunidade V. V. DA SILVA MOVEIS LTDA. ME.,2023-05-08 16:26:21,,2025-08-04 14:00:04,2021-02-28 13:14:51,6,3930.0,,-23.4153,-51.4259,,380000.0,0.0,,implantation,,,,,,,,,,,V. V. DA SILVA MOVEIS LTDA. ME.,22825816000197.0
344,4,,6,292.0,completed,company,restrict,Oportunidade LAR COOPERATIVA AGROINDUSTRIAL,2023-05-08 16:26:31,,2025-08-04 14:00:04,2021-02-28 13:15:44,6,4131.0,,-25.2954,-54.0941,,492300.0,0.0,,implantation,,,,,,,,,,,LAR COOPERATIVA AGROINDUSTRIAL,77752293000198.0
345,4,,6,293.0,completed,company,restrict,Oportunidade COCAMAR COOPERATIVA AGROINDUSTRIAL ,2023-05-08 16:26:35,,2025-08-04 14:00:04,2021-02-28 13:17:27,6,4121.0,,-23.4251,-51.9383,,27037000.0,0.0,,implantation,,,,,,,,,,,COCAMAR COOPERATIVA AGROINDUSTRIAL ,79114450024692.0
346,4,,6,294.0,completed,company,restrict,Oportunidade N. ZEPPONE & CIA LTDA. (POLPA NORTE),2023-05-08 16:32:18,,2025-08-04 14:00:04,2021-02-28 13:18:17,6,106.0,,-1.8808,-66.9968,,20000000.0,0.0,,implantation,,,,,,,,,,,N. ZEPPONE & CIA LTDA. (POLPA NORTE),674246000149.0
347,4,,6,295.0,open,company,restrict,Oportunidade MELE BIOGÁS BRASIL LTDA,2023-05-08 16:26:38,,2025-08-04 14:00:04,2021-02-28 13:19:17,6,4291.0,,-24.7222,-53.7402,,77460000.0,0.0,,implantation,,,,,,,,,,,MELE BIOGÁS BRASIL LTDA,35808879000187.0
348,4,,6,296.0,completed,company,restrict,Oportunidade PLUSVAL AGROAVÍCOLA LTDA,2024-06-04 11:37:58,,2025-08-04 14:00:04,2021-02-28 13:21:27,6,4299.0,,-23.922397,-53.212652,,81000000.0,0.0,,implantation,,,,,,,,87507015.0,Rua Jamil Helú,837,PLUSVAL AGROAVÍCOLA LTDA,35030372000145.0
349,4,,6,297.0,completed,company,restrict,Oportunidade INBBEL INDÚSTRIA BRASILEIRA DE BEBIDAS LTDA,2023-05-08 16:26:47,,2025-08-04 14:00:04,2021-02-28 13:23:21,6,4262.0,,-25.5338,-49.2072,,15000000.0,0.0,,implantation,,,,,,,,,,,INBBEL INDÚSTRIA BRASILEIRA DE BEBIDAS LTDA,34061816000228.0
350,4,,6,298.0,open,company,restrict,Oportunidade METAL IMPORT IMPORTAÇÃO E EXPORTAÇÃO DE METAIS LTDA,2023-05-08 16:26:51,,2025-08-05 14:12:58,2021-02-28 13:24:06,6,4103.0,,-23.3113,-51.1595,,360000.0,0.0,,implantation,,,,,,,,,,,METAL IMPORT IMPORTAÇÃO E EXPORTAÇÃO DE METAIS LTDA,8154203000144.0
351,4,,6,299.0,completed,company,restrict,Oportunidade YARO COMÉRCIO E IMPORTAÇÃO LTDA.,2023-05-08 16:27:00,,2025-08-04 14:00:04,2021-02-28 13:26:56,6,4177.0,,-25.4429,-49.1927,,400000.0,0.0,,implantation,,,,,,,,,,,YARO COMÉRCIO E IMPORTAÇÃO LTDA.,13773997000164.0
352,4,,6,300.0,completed,company,restrict,Oportunidade CIA BEAL DE ALIMENTOS,2023-05-08 16:27:04,,2025-08-04 14:00:04,2021-02-28 13:28:11,6,3981.0,,-24.9617,-53.4361,,10000000.0,0.0,,expansion,,,,,,,,,,,CIA BEAL DE ALIMENTOS,78116670000165.0
353,4,,6,301.0,completed,company,restrict,Oportunidade COCAMAR COOPERATIVA AGROINDUSTRIAL ,2023-05-08 16:27:08,,2025-08-04 14:00:04,2021-02-28 13:36:40,6,4121.0,,-23.4251,-51.9383,,4573000.0,0.0,,implantation,,,,,,,,,,,COCAMAR COOPERATIVA AGROINDUSTRIAL,79114450003342.0
354,4,,6,302.0,completed,company,restrict,Oportunidade INFOCWB IMPORTAÇÃO E DISTRIBUIÇÃO LTDA,2023-05-08 16:27:12,,2025-08-04 14:00:04,2021-02-28 13:37:53,6,4006.0,,-25.4296,-49.2712,,360000.0,0.0,,implantation,,,,,,,,,,,INFOCWB IMPORTAÇÃO E DISTRIBUIÇÃO LTDA,6087184000155.0
355,4,,6,303.0,completed,company,restrict,Oportunidade BZ AUTOMOTIVE LTDA,2023-05-08 16:27:15,,2025-08-04 14:00:04,2021-02-28 13:39:22,6,4006.0,,-25.4296,-49.2712,,550000.0,0.0,,implantation,,,,,,,,,,,BZ AUTOMOTIVE LTDA,
356,4,,6,304.0,completed,company,restrict,Oportunidade MECÂNICA AIRES LTDA.,2023-05-08 16:27:20,,2025-08-04 14:00:04,2021-02-28 13:43:49,6,4262.0,,-25.5338,-49.2072,,2240000.0,0.0,,implantation,,,,,,,,,,,MECÂNICA AIRES LTDA.,77991438000103.0
357,4,,6,305.0,completed,company,restrict,Oportunidade BUNGE ALIMENTOS S.A,2023-05-08 16:27:23,,2025-08-04 14:00:04,2021-02-28 13:47:01,6,4187.0,,-25.0892,-50.1602,,12290000.0,0.0,,implantation,,,,,,,,,,,BUNGE ALIMENTOS S.A,84046101028446.0
358,4,,6,306.0,completed,company,restrict,Oportunidade EVOLUSOM COMERCIAL LTDA,2023-05-08 16:27:27,,2025-08-04 14:00:04,2021-02-28 13:49:09,6,4121.0,,-23.4251,-51.9383,,3100000.0,0.0,,implantation,,,,,,,,,,,EVOLUSOM COMERCIAL LTDA,1441519000178.0
359,4,,6,307.0,completed,company,restrict,Oportunidade BRW COMÉRCIO DE ARTIGOS ESPORTIVOS LTDA,2023-05-08 16:27:31,,2025-08-04 14:00:04,2021-02-28 13:51:55,6,4177.0,,-25.4429,-49.1927,,360000.0,0.0,,implantation,,,,,,,,,,,BRW COMÉRCIO DE ARTIGOS ESPORTIVOS LTDA,22815099000112.0
360,4,,6,308.0,completed,company,restrict,Oportunidade INTERBELLE COMÉRCIO DE PRODUTOS DE BELEZA LTDA,2023-05-08 15:53:30,,2025-08-04 14:00:04,2021-02-28 13:53:03,6,4006.0,,-25.4296,-49.2712,,15000000.0,0.0,,expansion,,,,,,,11137051000186.0,,,,INTERBELLE COMÉRCIO DE PRODUTOS DE BELEZA LTDA,11137051000186.0
361,4,,6,309.0,completed,company,restrict,Oportunidade SYRIO COMERCIO IMPORTAÇÃO EXPORTAÇÃO EIRELI,2023-05-08 15:53:34,,2025-08-04 14:00:04,2021-02-28 13:53:51,6,4121.0,,-23.4251,-51.9383,,360000.0,0.0,,implantation,,,,,,,,,,,SYRIO COMERCIO IMPORTAÇÃO EXPORTAÇÃO EIRELI,7918953000263.0
362,4,,6,310.0,completed,company,restrict,Oportunidade ALUMICHAPAS COMERCIO DE ALUMÍNIO E ACRÍLICO LTDA,2023-05-08 15:53:39,,2025-08-04 14:00:04,2021-02-28 13:55:12,6,4121.0,,-23.4251,-51.9383,,360000.0,0.0,,implantation,,,,,,,,,,,ALUMICHAPAS COMERCIO DE ALUMÍNIO E ACRÍLICO LTDA,95375184000180.0
363,4,,6,311.0,completed,company,restrict,Oportunidade KIDASEN INDÚSTRIA E COMÉRCIO DE ANTENAS LTDA,2023-05-08 15:53:43,,2025-08-04 14:00:04,2021-02-28 13:56:11,6,4121.0,,-23.4251,-51.9383,,584746.0,0.0,,implantation,,,,,,,,,,,KIDASEN INDÚSTRIA E COMÉRCIO DE ANTENAS LTDA,84978485000182.0
364,4,,6,312.0,completed,company,restrict,Oportunidade CAMPOS GERAIS DISTRIBUIDORA E LOGISTICA LTDA,2023-05-08 15:53:47,,2025-08-04 14:00:04,2021-02-28 14:04:45,6,4058.0,,-25.2285,-50.5989,,7000000.0,0.0,,implantation,,,,,,,,,,,CAMPOS GERAIS DISTRIBUIDORA E LOGISTICA LTDA,16417998000164.0
365,4,,6,313.0,completed,company,restrict,"Oportunidade ALTOMAX COMERCIO DE MEIAS E COBERTORES, IMPORTACAO E EXPORTACAO EIRELI",2023-05-08 15:53:52,,2025-08-04 14:00:04,2021-02-28 14:06:00,6,4031.0,,-25.5209,-54.5763,,21200000.0,0.0,,implantation,,,,,,,,,,,"ALTOMAX COMERCIO DE MEIAS E COBERTORES, IMPORTACAO E EXPORTACAO EIRELI",8307549000135.0
366,4,,6,314.0,completed,company,restrict,Oportunidade P&G - COMERCIAL LTDA,2023-05-08 15:54:17,,2025-08-04 14:00:04,2021-02-28 14:06:50,6,4006.0,,-25.4296,-49.2712,,530000.0,0.0,,implantation,,,,,,,,,,,P&G - COMERCIAL LTDA,5411763000149.0
367,4,,6,315.0,completed,company,restrict,Oportunidade INGÁ MATERIAIS MÉDICOS HOSPITALARES,2023-05-08 15:54:22,,2025-08-04 14:00:04,2021-02-28 14:07:49,6,4121.0,,-23.4251,-51.9383,,468000.0,0.0,,implantation,,,,,,,,,,,INGÁ MATERIAIS MÉDICOS HOSPITALARES,4037992000344.0
368,4,,6,316.0,completed,company,restrict,Oportunidade DABLIO IMPORTADORA E EXPORTADORA EIRELI,2023-05-08 15:54:27,,2025-08-04 14:00:04,2021-02-28 14:08:35,6,4121.0,,-23.4251,-51.9383,,360000.0,0.0,,implantation,,,,,,,,,,,DABLIO IMPORTADORA E EXPORTADORA EIRELI,6954775000182.0
369,4,,6,317.0,completed,company,restrict,COLUMBIA TRADING S/A,2023-05-08 15:54:38,,2025-08-04 14:00:04,2021-02-28 14:09:15,6,4006.0,,-25.4296,-49.2712,,650000.0,0.0,,implantation,,,,,,,,,,,COLUMBIA TRADING S/A,46548574001171.0
370,4,,6,318.0,completed,company,restrict,Oportunidade ASCENSUS TRADING & LOGÍSTICA LTDA,2023-05-08 15:54:43,,2025-08-04 14:00:04,2021-02-28 14:09:58,6,4006.0,,-25.4296,-49.2712,,360000.0,0.0,,implantation,,,,,,,,,,,ASCENSUS TRADING & LOGÍSTICA LTDA,7635245000304.0
371,4,,6,319.0,completed,company,restrict,Oportunidade BEL FIX IMPORTAÇÃO LTDA,2023-05-08 15:54:48,,2025-08-04 14:00:04,2021-02-28 14:10:44,6,4262.0,,-25.5338,-49.2072,,23932104.0,0.0,,implantation,,,,,,,,,,,BEL FIX IMPORTAÇÃO LTDA,1972193000105.0
372,4,,6,320.0,completed,company,restrict,Oportunidade SHOP B COMÉRCIO VIRTUAL LTDA.,2023-05-08 15:54:58,,2025-08-04 14:00:04,2021-02-28 14:11:25,6,3934.0,,-25.5861,-49.4051,,820050.0,0.0,,implantation,,,,,,,,,,,SHOP B COMÉRCIO VIRTUAL LTDA.,12513084000146.0
373,4,,6,321.0,completed,company,restrict,ISOART INDÚSTRIA E RECICLAGEM DE EPS,2023-05-08 15:55:03,,2025-08-04 14:00:04,2021-02-28 14:13:32,6,4244.0,,-25.0444,-53.6194,,19480000.0,0.0,,implantation,,,,,,,,,,,ISOART INDÚSTRIA E RECICLAGEM DE EPS,9094564000377.0
374,4,,6,322.0,completed,company,restrict,Oportunidade RAVANELLO & DISSENHA BIODIESEL LTDA.,2023-05-08 15:54:53,2024-06-04 20:19:28,2024-06-04 20:19:28,2021-02-28 14:14:24,6,4300.0,,-26.2284,-51.0674,,99999999.99,0.0,,implantation,,,,,,,,,,,RAVANELLO & DISSENHA BIODIESEL LTDA.,35905239000195.0
375,4,,6,323.0,completed,company,restrict,Oportunidade BRX IMPORT E EXPORT EIRELI,2023-05-08 15:54:33,,2025-08-04 14:00:04,2021-02-28 14:15:02,6,4177.0,,-25.4429,-49.1927,,363162.0,0.0,,implantation,,,,,,,,,,,BRX IMPORT E EXPORT EIRELI,16690730000100.0
376,4,,6,324.0,completed,company,restrict,Oportunidade GAUSS INDÚSTRIA E COMÉRCIO LTDA,2023-05-08 15:55:10,,2025-08-04 14:00:04,2021-02-28 14:17:39,6,4006.0,,-25.4296,-49.2712,,1398352.0,0.0,,implantation,,,,,,,,,,,GAUSS INDÚSTRIA E COMÉRCIO LTDA,80777030000148.0
377,4,,6,325.0,completed,company,restrict,Oportunidade MODAB COMERCIO DE CONFECCOES EIRELI ,2023-05-08 15:55:15,,2025-08-04 14:00:04,2021-02-28 14:18:26,6,4065.0,,-25.4697,-50.6493,,1450000.0,0.0,,implantation,,,,,,,,,,,MODAB COMERCIO DE CONFECCOES EIRELI ,19005810000169.0
378,4,,6,326.0,completed,company,restrict,Oportunidade COPINI COMERCIO DE ALIMENTOS LTDA,2023-05-08 15:55:22,,2025-08-04 14:00:04,2021-02-28 14:19:19,6,4927.0,,-27.3297,-53.0575,,5000000.0,0.0,,implantation,,,,,,,,,,,COPINI COMERCIO DE ALIMENTOS LTDA,10842044000112.0
379,4,,6,327.0,completed,company,restrict,Oportunidade ROMAGNOLE PRODUTOS ELÉTRICOS S.A. ,2023-05-08 15:55:44,,2025-08-04 14:00:04,2021-02-28 14:20:17,6,4110.0,,-23.5157,-51.6869,,8732698.0,0.0,,implantation,,,,,,,,,,,ROMAGNOLE PRODUTOS ELÉTRICOS S.A. ,78958717003668.0
380,4,,6,328.0,completed,company,restrict,Oportunidade SUPER SAFETY IMPORTAÇÃO E EXPORTAÇÃO LTDA,2023-05-08 15:55:39,,2025-08-04 14:00:04,2021-02-28 14:20:57,6,4177.0,,-25.4429,-49.1927,,13000000.0,0.0,,implantation,,,,,,,10241516000181.0,,,,SUPER SAFETY IMPORTAÇÃO E EXPORTAÇÃO LTDA,10241516000181.0
381,4,,6,329.0,completed,company,restrict,Oportunidade AUTO ADESIVOS PARANÁ S.A.,2023-05-08 15:55:33,2024-06-04 20:20:10,2024-06-04 20:20:10,2021-02-28 14:21:55,6,3973.0,,-24.0463,-52.378,,99999999.99,0.0,,implantation,,,,,,,,,,,AUTO ADESIVOS PARANÁ S.A.,3514129000106.0
382,4,,6,330.0,completed,company,restrict,Oportunidade SPINNER INDUSTRIA E COMERCIO LTDA.,2023-05-08 15:55:27,,2025-08-04 14:00:04,2021-02-28 14:24:33,6,4047.0,,-25.3951,-51.4622,,2600000.0,0.0,,implantation,,,,,,,,,,,SPINNER INDUSTRIA E COMERCIO LTDA.,5062477000115.0
383,4,,6,331.0,completed,company,restrict,Oportunidade J. PAULO PEREIRA DO NASCIMENTO - MÓVEIS,2023-05-08 15:55:50,,2025-08-04 14:00:04,2021-02-28 14:25:20,6,4299.0,,-23.7617,-53.308,,10600000.0,0.0,,implantation,,,,,,,,,,,J. PAULO PEREIRA DO NASCIMENTO - MÓVEIS,29149966000177.0
384,4,,6,332.0,completed,company,restrict,Oportunidade DSJ- LONDRINA ARMARINHOS LTDA,2023-05-08 15:56:06,,2025-08-04 14:00:04,2021-02-28 14:26:07,6,4103.0,,-23.3113,-51.1595,,780000.0,0.0,,implantation,,,,,,,,,,,DSJ- LONDRINA ARMARINHOS LTDA,4985778000158.0
385,4,,6,333.0,completed,company,restrict,Oportunidade ANAVIM IMPORTACAO E EXPORTACAO DE BEBIDAS E ALIMENTOS LTDA,2023-05-08 15:56:00,,2025-08-04 14:00:04,2021-02-28 14:27:44,6,4006.0,,-25.4296,-49.2712,,400000.0,0.0,,implantation,,,,,,,,,,,ANAVIM IMPORTACAO E EXPORTACAO DE BEBIDAS E ALIMENTOS LTDA,37665861000107.0
386,4,,6,334.0,completed,company,restrict,Oportunidade PUMA DO BRASIL LTDA,2023-05-08 15:56:11,,2025-08-04 14:00:04,2021-02-28 14:28:30,6,4177.0,,-25.4429,-49.1927,,837138.0,0.0,,implantation,,,,,,,,,,,PUMA DO BRASIL LTDA,76751072000132.0
387,4,,6,335.0,completed,company,restrict,Oportunidade BUHLER INDUSTRIA E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA.,2023-05-08 15:56:26,,2025-08-04 14:00:04,2021-02-28 14:29:20,6,4006.0,,-25.4296,-49.2712,,8390000.0,0.0,,implantation,,,,,,,,,,,BUHLER INDUSTRIA E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA.,60885761000108.0
388,4,,6,336.0,completed,company,restrict,Oportunidade TYRES COMERCIO DE PNEUS LTDA,2023-05-08 15:56:31,,2025-08-04 14:00:04,2021-02-28 14:30:44,6,3929.0,,-23.5525,-51.4611,,360000.0,0.0,,implantation,,,,,,,,,,,TYRES COMERCIO DE PNEUS LTDA,33403625000153.0
389,4,,6,337.0,completed,company,restrict,Oportunidade BUNGE ALIMENTOS S.A.,2023-05-08 15:56:36,,2025-08-04 14:00:04,2021-02-28 14:31:38,6,4187.0,,-25.0892,-50.1602,,10440000.0,0.0,,implantation,,,,,,,,,,,BUNGE ALIMENTOS S.A.,84046101037003.0
390,4,,6,338.0,completed,company,restrict,Oportunidade O.V.D. IMPORTADORA E DISTRIBUIDORA,2023-05-08 15:56:42,,2025-08-04 14:00:04,2021-02-28 14:32:49,6,4006.0,,-25.4296,-49.2712,,13310000.0,0.0,,implantation,,,,,,,,,,,O.V.D. IMPORTADORA E DISTRIBUIDORA,76635689000192.0
391,4,,6,339.0,completed,company,restrict,Oportunidade DIARCO IMPORTAÇÃO E COMÉRCIO DE MATERIAIS DE ACABAMENTO LTDA,2023-05-08 15:56:54,,2025-08-04 14:00:04,2021-02-28 14:34:37,6,3991.0,,-25.2925,-49.2243,,800000.0,0.0,,implantation,,,,,,,,,,,DIARCO IMPORTAÇÃO E COMÉRCIO DE MATERIAIS DE ACABAMENTO LTDA,80826241000123.0
392,4,,6,340.0,completed,company,restrict,Oportunidade DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,2023-05-08 15:57:00,,2025-08-04 14:00:04,2021-02-28 14:35:17,6,4006.0,,-25.4296,-49.2712,,2179416.0,0.0,,implantation,,,,,,,,,,,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92665611032028.0
393,4,,6,341.0,completed,company,restrict,Oportunidade PRIDE SOLUÇÕES LTDA,2023-05-08 15:57:07,,2025-08-04 14:00:04,2021-02-28 14:36:06,6,4177.0,,-25.4429,-49.1927,,360000.0,0.0,,implantation,,,,,,,,,,,PRIDE SOLUÇÕES LTDA,18422595000139.0
394,4,,6,342.0,completed,company,restrict,Oportunidade FORTALEZA COMERCIO VAREJISTA DE ESTOFADOS EIRELI – ME,2023-05-08 15:57:13,,2025-08-04 14:00:04,2021-02-28 14:36:58,6,4299.0,,-23.7617,-53.308,,4000000.0,0.0,,implantation,,,,,,,,,,,FORTALEZA COMERCIO VAREJISTA DE ESTOFADOS EIRELI – ME,11880956000141.0
395,4,,6,343.0,completed,company,restrict,Oportunidade COASUL COOPERATIVA AGROINDUSTRIAL,2023-05-08 15:56:21,,2025-08-04 14:00:04,2021-02-28 14:37:41,6,4203.0,,-25.453,-52.909,,20000000.0,0.0,,implantation,,,,,,,,,,,COASUL COOPERATIVA AGROINDUSTRIAL,79863569005795.0
396,4,,6,344.0,completed,company,restrict,Oportunidade COMPACE E DALEX INDUSTRIA E COMERCIO DE MOVEIS LTDA.,2023-05-08 15:55:55,,2025-08-04 14:00:04,2021-02-28 14:39:12,6,4265.0,,-25.3492,-54.2405,,500000.0,0.0,,implantation,,,,,,,,,,,COMPACE E DALEX INDUSTRIA E COMERCIO DE MOVEIS LTDA.,5823163000430.0
397,4,,6,345.0,completed,company,restrict,Oportunidade DICOMP DISTRIBUIDORA DE ELETRÔNICOS LTDA,2023-05-08 15:57:37,,2025-08-04 14:00:04,2021-02-28 14:39:53,6,4121.0,,-23.4251,-51.9383,,3720000.0,0.0,,implantation,,,,,,,,,,,DICOMP DISTRIBUIDORA DE ELETRÔNICOS LTDA,2457533000122.0
398,4,,6,346.0,completed,company,restrict,Oportunidade LAR COOPERATIVA AGROINDUSTRIAL,2023-05-08 15:57:25,2024-06-04 20:20:14,2024-06-04 20:20:14,2021-02-28 14:40:34,6,4131.0,,-25.2954,-54.0941,,99999999.99,0.0,,implantation,,,,,,,,,,,LAR COOPERATIVA AGROINDUSTRIAL,77752293014652.0
399,4,,6,347.0,completed,company,restrict,Oportunidade KTRFIOS IMPORTAÇÃO E EXPORTAÇÃO LTDA,2023-05-08 15:57:19,,2025-08-04 14:00:04,2021-02-28 14:41:10,6,4006.0,,-25.4296,-49.2712,,376000.0,0.0,,implantation,,,,,,,,,,,KTRFIOS IMPORTAÇÃO E EXPORTAÇÃO LTDA,7428876000506.0
400,4,,6,348.0,completed,company,restrict,Oportunidade MULTI MERCANTES LTDA,2023-05-08 15:56:48,,2025-08-04 14:00:04,2021-02-28 14:41:50,6,4262.0,,-25.5338,-49.2072,,506000.0,0.0,,implantation,,,,,,,,,,,MULTI MERCANTES LTDA,4049640000147.0
401,4,,6,349.0,completed,company,restrict,Oportunidade META ATACADISTA ILUMINAÇÃO E SERVIÇOS EIRELI-ME,2023-05-08 15:56:16,,2025-08-04 14:00:04,2021-02-28 14:42:39,6,4006.0,,-25.4296,-49.2712,,800000.0,0.0,,implantation,,,,,,,,,,,META ATACADISTA ILUMINAÇÃO E SERVIÇOS EIRELI-ME,12626885000118.0
402,4,,6,350.0,completed,company,restrict,Oportunidade M.A. ROMANINI,2023-05-08 15:57:31,,2025-08-04 14:00:04,2021-02-28 14:43:32,6,4244.0,,-25.0444,-53.6194,,850000.0,0.0,,implantation,,,,,,,,,,,M.A. ROMANINI,1549320000168.0
403,4,,6,351.0,completed,company,restrict,Oportunidade POOLTÉCNICA QUÍMICA LTDA,2023-05-08 15:57:54,,2025-08-04 14:00:04,2021-02-28 14:44:45,6,4121.0,,-23.4251,-51.9383,,680000.0,0.0,,implantation,,,,,,,,,,,POOLTÉCNICA QUÍMICA LTDA,72441454000109.0
404,4,,6,352.0,completed,company,restrict,Oportunidade HAAS DO BRASIL INDUSTRIA DE MÁQUINAS LTDA.,2023-05-08 15:58:01,,2025-08-04 14:00:04,2021-02-28 14:45:36,6,4006.0,,-25.4296,-49.2712,,11560000.0,0.0,,implantation,,,,,,,,,,,HAAS DO BRASIL INDUSTRIA DE MÁQUINAS LTDA.,42599019000146.0
405,4,,6,353.0,completed,company,restrict,Oportunidade POTENCIAL SUPRIMENTOS,2023-05-08 15:57:48,,2025-08-04 14:00:04,2021-02-28 14:46:30,6,4121.0,,-23.4251,-51.9383,,960000.0,0.0,,implantation,,,,,,,,,,,POTENCIAL SUPRIMENTOS,7152924000152.0
406,4,,6,354.0,completed,company,restrict,Oportunidade TATRABRAS LTDA.,2023-05-08 15:57:42,2024-06-04 20:20:05,2024-06-04 20:20:05,2021-02-28 14:47:10,6,4187.0,,-25.0892,-50.1602,,99999999.99,0.0,,implantation,,,,,,,,,,,TATRABRAS LTDA.,38045562000124.0
407,4,,6,355.0,completed,company,restrict,Oportunidade POSITIVO DISTRIBUIDORA DE EQUIPAMENTOS DE INFORMÁTICA LTDA.,2023-05-08 15:58:14,,2025-08-04 14:00:04,2021-02-28 14:47:56,6,4006.0,,-25.4296,-49.2712,,23600000.0,0.0,,implantation,,,,,,,,,,,POSITIVO DISTRIBUIDORA DE EQUIPAMENTOS DE INFORMÁTICA LTDA.,18944113000291.0
408,4,,6,356.0,completed,company,restrict,MANFIMEX IMPORTACAO E EXPORTACAO LTDA,2023-05-08 15:58:22,,2025-08-04 14:00:04,2021-02-28 14:48:45,6,4177.0,,-25.4429,-49.1927,,400000.0,0.0,,expansion,,,,,,,,,,,MANFIMEX IMPORTACAO E EXPORTACAO LTDA,35954270000205.0
409,4,,6,357.0,completed,company,restrict,Oportunidade AMBEV S.A,2023-05-08 15:58:28,2024-06-04 20:19:01,2024-06-04 20:19:01,2021-02-28 14:49:33,6,4187.0,,-25.0892,-50.1602,,99999999.99,0.0,,implantation,,,,,,,,,,,AMBEV S.A,7526557002749.0
410,4,,6,358.0,completed,company,restrict,Oportunidade POLO COMÉRCIO INTERNACIONAL LTDA,2023-05-08 15:58:35,,2025-08-04 14:00:04,2021-02-28 14:50:14,6,3968.0,,-25.3046,-49.0545,,590000.0,0.0,,implantation,,,,,,,,,,,POLO COMÉRCIO INTERNACIONAL LTDA,6261751000229.0
411,4,,6,359.0,completed,company,restrict,Oportunidade EUROSTAR DO BRASIL S/A,2023-05-08 15:58:42,,2025-08-04 14:00:04,2021-02-28 14:51:00,6,3968.0,,-25.3046,-49.0545,,5226619.0,0.0,,implantation,,,,,,,,,,,EUROSTAR DO BRASIL S/A,3902443000166.0
412,4,,6,360.0,completed,company,restrict,Oportunidade FRESNOMAQ INDÚSTRIA DE MÁQUINAS S.A.,2023-05-08 15:58:48,,2025-08-04 14:00:04,2021-02-28 14:51:47,6,4262.0,,-25.5338,-49.2072,,2590000.0,0.0,,implantation,,,,,,,,,,,FRESNOMAQ INDÚSTRIA DE MÁQUINAS S.A.,6337280000104.0
